timestamp,prediction,resources,allocation,usage,prev_usage
9321,42,48,0,27.529075232722665,27.354681386466865
9336,42,48,0,27.214611764962687,27.529075232722665
9351,42,48,0,30.100548833686958,27.214611764962687
9366,42,48,0,28.564506506429225,30.100548833686958
9381,42,48,0,29.33560666146939,28.564506506429225
9396,42,48,0,32.59301935152557,29.33560666146939
9411,42,48,0,32.89254599847872,32.59301935152557
9426,42,48,0,32.53627933781976,32.89254599847872
9441,42,48,0,32.52135390071651,32.53627933781976
9456,42,48,0,32.28463173888224,32.52135390071651
9471,42,48,0,32.80543067983235,32.28463173888224
9486,42,48,0,34.17498233445335,32.80543067983235
9501,42,48,0,29.92964937174676,34.17498233445335
9516,42,48,0,30.68287328640136,29.92964937174676
9531,42,48,0,30.14458489655104,30.68287328640136
9561,42,49,1,30.961570687471323,30.14458489655104
9576,42,49,0,31.451964375939937,30.961570687471323
9591,42,49,0,30.210630936658834,31.451964375939937
9606,43,49,0,32.59301379025479,30.210630936658834
9621,43,49,0,30.62149886772127,32.59301379025479
9651,43,49,2,30.792020759681712,30.62149886772127
9666,43,49,0,29.347927842290453,30.792020759681712
9681,43,49,0,29.47978714754128,29.347927842290453
9696,43,49,0,29.201411147049424,29.47978714754128
9711,43,49,0,29.89374498810497,29.201411147049424
9726,43,49,0,30.020842432120403,29.89374498810497
9741,43,49,0,31.05225013472803,30.020842432120403
9756,43,49,0,30.201579931606545,31.05225013472803
9771,43,49,0,30.015686951035423,30.201579931606545
9786,43,49,0,29.844528602141065,30.015686951035423
9801,43,49,0,30.156809255345085,29.844528602141065
9816,43,49,0,30.399837144339365,30.156809255345085
9831,43,49,0,30.64961564589376,30.399837144339365
9861,43,51,6,33.54940433006846,30.64961564589376
9876,43,51,0,34.583953623885606,33.54940433006846
9892,43,51,0,33.872896618695194,34.583953623885606
9907,43,51,0,31.471811230127884,33.872896618695194
9922,45,51,0,31.910977771339493,31.471811230127884
9967,45,52,2,32.299564688650754,31.910977771339493
9982,45,52,0,32.81375350265183,32.299564688650754
9997,45,52,0,31.876077727565836,32.81375350265183
10012,45,52,0,34.30001942209744,31.876077727565836
10027,45,52,0,33.14388723389151,34.30001942209744
10042,45,52,0,31.49421984976188,33.14388723389151
10057,45,52,0,31.67305945245266,31.49421984976188
10072,45,52,0,31.5042273871016,31.67305945245266
10087,45,52,0,34.808795784347815,31.5042273871016
10102,45,52,0,34.947896063303084,34.808795784347815
10117,45,52,0,34.54967112419576,34.947896063303084
10132,45,52,0,34.9330364719321,34.54967112419576
10147,45,52,0,34.880823338281886,34.9330364719321
10162,45,52,0,35.31796719030279,34.880823338281886
10177,45,52,0,35.5835611902256,35.31796719030279
10192,45,52,0,35.958917162029024,35.5835611902256
10207,45,52,0,36.78964788503177,35.958917162029024
10222,45,52,0,37.17851304914227,36.78964788503177
10237,40,52,0,36.31448122505297,37.17851304914227
10252,40,52,0,36.56768017954647,36.31448122505297
10267,40,52,0,35.37819526551088,36.56768017954647
10282,40,52,0,35.07931423485622,35.37819526551088
10297,40,52,0,33.109828881503915,35.07931423485622
10312,40,52,0,32.68649044274925,33.109828881503915
10327,40,52,0,33.75096248818298,32.68649044274925
10357,40,53,2,34.83632396338973,33.75096248818298
10372,40,53,0,35.07720810240391,34.83632396338973
10387,40,53,0,35.194754389322526,35.07720810240391
10402,40,53,0,34.19371843645367,35.194754389322526
10417,40,53,0,34.17299752419345,34.19371843645367
10432,40,53,0,33.40432075490489,34.17299752419345
10447,40,53,0,33.82922480304397,33.40432075490489
10462,40,53,0,34.637004378754376,33.82922480304397
10477,40,53,0,33.75955665008877,34.637004378754376
10492,40,53,0,33.45046078016851,33.75955665008877
10507,40,53,0,34.55121518814862,33.45046078016851
10522,40,53,0,35.6654638607723,34.55121518814862
10537,40,53,0,33.543128475999715,35.6654638607723
10552,43,53,0,34.26246866981606,33.543128475999715
10567,43,53,0,32.76061534603805,34.26246866981606
10582,43,53,0,35.445801205977425,32.76061534603805
10597,43,53,0,37.19858714243917,35.445801205977425
10612,43,53,0,37.76264891946351,37.19858714243917
10627,43,53,0,38.2268165549922,37.76264891946351
10657,43,53,2,38.691805930950224,38.2268165549922
10672,43,53,0,37.43409400395332,38.691805930950224
10687,43,53,0,36.93586556182972,37.43409400395332
10702,43,53,0,38.946599062213394,36.93586556182972
10717,43,53,0,37.60001158638047,38.946599062213394
10762,43,55,4,37.48530398245635,37.60001158638047
10777,43,55,0,35.86936089194479,37.48530398245635
10792,43,55,0,33.20124368056457,35.86936089194479
10807,43,55,0,32.71666302318731,33.20124368056457
10822,43,55,0,33.465448448288384,32.71666302318731
10837,43,55,0,34.865293680281205,33.465448448288384
10852,43,55,0,33.485692216573234,34.865293680281205
10867,46,55,0,34.07367139867496,33.485692216573234
10882,46,55,0,35.60507507854428,34.07367139867496
10897,46,55,0,37.68331072025077,35.60507507854428
10912,46,55,0,37.70504399907808,37.68331072025077
10927,46,55,0,37.18921064346918,37.70504399907808
10957,46,57,6,40.834252655780375,37.18921064346918
10972,46,57,0,38.741444215169594,40.834252655780375
10987,46,57,0,37.5751388715792,38.741444215169594
11002,46,57,0,38.17749940842819,37.5751388715792
11017,46,57,0,38.16919117929491,38.17749940842819
11032,46,57,0,38.01358067819969,38.16919117929491
11047,46,57,0,38.03394275109607,38.01358067819969
11062,46,57,0,38.12220132361735,38.03394275109607
11077,46,57,0,38.962014490614486,38.12220132361735
11092,46,57,0,36.29966666091698,38.962014490614486
11107,46,57,0,35.094601583135,36.29966666091698
11122,46,57,0,36.16127179901175,35.094601583135
11137,46,57,0,35.161391418932105,36.16127179901175
11152,46,57,0,34.67982099849163,35.161391418932105
11167,46,57,0,34.659740704373625,34.67982099849163
11182,45,57,0,36.05213133610817,34.659740704373625
11197,45,57,0,35.39174568493529,36.05213133610817
11212,45,57,0,35.79397637908225,35.39174568493529
11227,45,57,0,35.310985293917206,35.79397637908225
11257,45,57,2,35.39796779959294,35.310985293917206
11272,45,57,0,34.08845983782665,35.39796779959294
11287,45,57,0,35.553866232293146,34.08845983782665
11302,45,57,0,36.05158981989948,35.553866232293146
11317,45,57,0,36.611801235203245,36.05158981989948
11362,45,58,1,38.17002748074755,36.611801235203245
11377,45,58,0,37.24340559597815,38.17002748074755
11392,45,58,0,35.65288134768527,37.24340559597815
11407,45,58,0,35.02336651826889,35.65288134768527
11422,45,58,0,35.877468967036876,35.02336651826889
11467,45,60,7,38.86947878214653,35.877468967036876
11482,45,60,0,38.438622192058574,38.86947878214653
11497,49,60,0,38.96159724807125,38.438622192058574
11512,49,60,0,38.49919034877305,38.96159724807125
11527,49,60,0,38.46315389478139,38.49919034877305
11542,49,60,0,38.90683124736358,38.46315389478139
11557,49,60,0,38.88811873050192,38.90683124736358
11572,49,60,0,39.14949284142195,38.88811873050192
11587,49,60,0,40.43871825601276,39.14949284142195
11602,49,60,0,39.185910617927505,40.43871825601276
11617,49,60,0,40.49841328784847,39.185910617927505
11632,49,60,0,38.71678203554016,40.49841328784847
11648,49,60,0,38.76934749575636,38.71678203554016
11663,49,60,0,38.29890951855786,38.76934749575636
11678,49,60,0,38.76467347941732,38.29890951855786
11693,49,60,0,36.379054596889375,38.76467347941732
11708,49,60,0,36.9585228200657,36.379054596889375
11723,49,60,0,38.389237227964685,36.9585228200657
11738,49,60,0,36.674705531316825,38.389237227964685
11753,49,60,0,35.386096157321134,36.674705531316825
11768,49,60,0,35.78285645972918,35.386096157321134
11783,49,60,0,36.52984579241732,35.78285645972918
11798,49,60,0,38.38835619625332,36.52984579241732
11813,49,60,0,38.801783991420095,38.38835619625332
11828,49,60,0,40.38659314286757,38.801783991420095
11858,49,60,1,42.394436972553216,40.38659314286757
11873,49,60,0,38.50505246551219,42.394436972553216
11888,49,60,0,38.23358778192919,38.50505246551219
11903,49,60,0,38.06636512268751,38.23358778192919
11918,49,60,0,38.25192151153312,38.06636512268751
11963,49,61,1,38.864873711297754,38.25192151153312
11978,49,61,0,39.71907374014348,38.864873711297754
11993,49,61,0,42.68964998521387,39.71907374014348
12008,49,61,0,38.94854307566155,42.68964998521387
12023,49,61,0,38.47687878794048,38.94854307566155
12038,49,61,0,38.15566639934357,38.47687878794048
12053,49,61,0,38.25931955621458,38.15566639934357
12068,49,61,0,38.33187066684828,38.25931955621458
12083,49,61,0,39.328390547182224,38.33187066684828
12098,49,61,0,38.35642601056102,39.328390547182224
12113,49,61,0,39.41972016884224,38.35642601056102
12128,49,61,0,40.816041311067764,39.41972016884224
12173,49,62,3,40.599560351352835,40.816041311067764
12188,49,62,0,38.78910588375673,40.599560351352835
12203,49,62,0,40.360539501789575,38.78910588375673
12218,49,62,0,40.01807024210804,40.360539501789575
12233,49,62,0,41.199953932929574,40.01807024210804
12263,49,62,2,41.31065368758445,41.199953932929574
12278,49,62,0,41.75870382664481,41.31065368758445
12293,49,62,0,40.23139404633009,41.75870382664481
12308,49,62,0,38.83088614116551,40.23139404633009
12323,49,62,0,40.29391298553796,38.83088614116551
12353,49,63,1,40.0571130568521,40.29391298553796
12368,49,63,0,38.2832407045911,40.0571130568521
12383,49,63,0,39.20630945347759,38.2832407045911
12398,49,63,0,39.596007907917134,39.20630945347759
12413,49,63,0,39.84298614562448,39.596007907917134
12428,49,63,0,37.993975218488984,39.84298614562448
12458,51,63,1,40.903337247426826,37.993975218488984
12473,51,63,0,40.22360676090556,40.903337247426826
12488,51,63,0,38.737267372355014,40.22360676090556
12503,51,63,0,37.911843674499806,38.737267372355014
12518,51,63,0,38.10397194176023,37.911843674499806
12533,51,63,0,38.55100428841969,38.10397194176023
12548,51,63,0,40.089290014588535,38.55100428841969
12563,51,63,0,40.252677353776356,40.089290014588535
12578,51,63,0,41.6378884560971,40.252677353776356
12593,51,63,0,42.73041359202001,41.6378884560971
12608,51,63,0,42.13746049642647,42.73041359202001
12623,51,63,0,41.985219292637254,42.13746049642647
12638,51,63,0,41.83356363987134,41.985219292637254
12653,51,63,0,42.009351430562916,41.83356363987134
12668,51,63,0,41.504047800726596,42.009351430562916
12683,51,63,0,40.9086769114436,41.504047800726596
12698,51,63,0,40.419007972413574,40.9086769114436
12713,51,63,0,41.36488547963863,40.419007972413574
12728,51,63,0,43.67896516859489,41.36488547963863
12773,51,65,5,41.36214262406019,43.67896516859489
12788,52,65,0,42.09689528146876,41.36214262406019
12803,52,65,0,40.86990593930467,42.09689528146876
12818,52,65,0,43.48787375602568,40.86990593930467
12833,52,65,0,41.96353251827515,43.48787375602568
12863,52,66,5,45.29170845992497,41.96353251827515
12878,52,66,0,44.7377870532279,45.29170845992497
12893,52,66,0,42.29763771237104,44.7377870532279
12908,52,66,0,43.92481899455412,42.29763771237104
12923,52,66,0,42.12092343016849,43.92481899455412
12938,52,66,0,43.80356139217377,42.12092343016849
12953,52,66,0,41.30829949400107,43.80356139217377
12968,52,66,0,41.78862326420444,41.30829949400107
12983,52,66,0,42.38102419559102,41.78862326420444
12998,52,66,0,43.26935530111525,42.38102419559102
13013,52,66,0,44.595472795798116,43.26935530111525
13028,52,66,0,46.852422354542895,44.595472795798116
13073,52,67,3,46.139818466914676,46.852422354542895
13088,52,67,0,46.51332554491887,46.139818466914676
13103,53,67,0,46.92858851159368,46.51332554491887
13118,53,67,0,45.40825826667293,46.92858851159368
13133,53,67,0,45.61510241157821,45.40825826667293
13148,53,67,0,45.36658566417653,45.61510241157821
13163,53,67,0,46.204557540756355,45.36658566417653
13178,53,67,0,48.468179520434724,46.204557540756355
13193,53,67,0,47.72347245364558,48.468179520434724
13208,53,67,0,48.581801598749855,47.72347245364558
13223,53,67,0,47.27003466522443,48.581801598749855
13253,53,68,2,48.199560956636304,47.27003466522443
13268,53,68,0,48.086965366481245,48.199560956636304
13283,53,68,0,47.030606575607926,48.086965366481245
13298,53,68,0,45.911254438741715,47.030606575607926
13313,53,68,0,43.365696899194596,45.911254438741715
13328,53,68,0,44.08388581458752,43.365696899194596
13373,53,69,2,46.37929596217461,44.08388581458752
13388,53,69,0,48.35053646582391,46.37929596217461
13403,53,69,0,47.85321235996745,48.35053646582391
13418,52,69,0,49.15498671223238,47.85321235996745
13433,52,69,0,49.1189174008196,49.15498671223238
13448,52,69,0,49.20153072954891,49.1189174008196
13463,52,69,0,49.04622178799328,49.20153072954891
13479,52,69,0,48.97034942614016,49.04622178799328
13494,52,69,0,46.30882826663837,48.97034942614016
13509,52,69,0,46.090247357869025,46.30882826663837
13524,52,69,0,47.79230703343189,46.090247357869025
13539,52,69,0,47.15558155332221,47.79230703343189
13554,52,69,0,47.42538504342879,47.15558155332221
13569,52,69,0,45.83287600212343,47.42538504342879
13584,52,69,0,46.009210513329464,45.83287600212343
13599,52,69,0,47.08906580429897,46.009210513329464
13614,52,69,0,45.58339372308063,47.08906580429897
13629,52,69,0,46.23490591478721,45.58339372308063
13659,52,69,1,46.250050863067635,46.23490591478721
13674,52,69,0,46.215887005379095,46.250050863067635
13689,52,69,0,43.82590977086693,46.215887005379095
13704,52,69,0,43.51979660901879,43.82590977086693
13719,52,69,0,44.024408189140516,43.51979660901879
13734,54,69,0,43.30514423977602,44.024408189140516
13749,54,69,0,43.45361827477686,43.30514423977602
13764,54,69,0,42.73269849883931,43.45361827477686
13779,54,69,0,43.027356457405624,42.73269849883931
13794,54,69,0,44.12392297253352,43.027356457405624
13809,54,69,0,41.39400473932671,44.12392297253352
13824,54,69,0,43.26654642143538,41.39400473932671
13839,54,69,0,43.412800832890774,43.26654642143538
13854,54,69,0,42.511263242223805,43.412800832890774
13869,54,69,0,43.42376320412095,42.511263242223805
13884,54,69,0,42.511697284176485,43.42376320412095
13899,54,69,0,42.65871298212635,42.511697284176485
13914,54,69,0,44.19370965701212,42.65871298212635
13929,54,69,0,42.11397012196527,44.19370965701212
13959,54,69,1,43.3289615104106,42.11397012196527
13974,54,69,0,43.9035117498795,43.3289615104106
13989,54,69,0,46.10544600633432,43.9035117498795
14004,54,69,0,45.42029798362939,46.10544600633432
14019,54,69,0,44.61644796867766,45.42029798362939
14064,54,70,1,45.297010828859904,44.61644796867766
14079,57,70,0,45.50903279677932,45.297010828859904
14094,57,70,0,46.73065803824587,45.50903279677932
14109,57,70,0,46.4850020959467,46.73065803824587
14124,57,70,0,46.84945572294016,46.4850020959467
14154,57,70,1,46.661837679790686,46.84945572294016
14169,57,70,0,46.05568246990703,46.661837679790686
14184,57,70,0,46.41551203268192,46.05568246990703
14199,57,70,0,46.67235782638304,46.41551203268192
14214,57,70,0,47.36280815633868,46.67235782638304
14229,57,70,0,48.18932056259265,47.36280815633868
14259,57,71,2,49.52832289869316,48.18932056259265
14274,57,71,0,49.15108111046377,49.52832289869316
14289,57,71,0,48.387831307351895,49.15108111046377
14304,57,71,0,46.03530681839757,48.387831307351895
14319,57,71,0,44.66117576739835,46.03530681839757
14334,57,71,0,44.02451553916498,44.66117576739835
14364,57,73,6,46.49349735329766,44.02451553916498
14379,57,73,0,46.38880334287043,46.49349735329766
14394,57,73,0,47.32942157674939,46.38880334287043
14409,57,73,0,49.04704012474046,47.32942157674939
14424,57,73,0,48.35438584423978,49.04704012474046
14469,57,74,3,51.29476867969766,48.35438584423978
14484,57,74,0,51.48778839052256,51.29476867969766
14499,57,74,0,51.764121268813945,51.48778839052256
14514,57,74,0,52.64247823453985,51.764121268813945
14529,57,74,0,52.56293517791979,52.64247823453985
14559,57,75,5,52.930101858754654,52.56293517791979
14574,57,75,0,52.528118031202006,52.930101858754654
14589,57,75,0,53.68059815734953,52.528118031202006
14604,57,75,0,48.982281202214416,53.68059815734953
14619,57,75,0,49.098770532135774,48.982281202214416
14634,57,75,0,48.81157240962333,49.098770532135774
14649,57,75,0,49.60546714770768,48.81157240962333
14664,57,75,0,50.21135055740029,49.60546714770768
14679,57,75,0,49.7596349334759,50.21135055740029
14694,57,75,0,50.47163186100122,49.7596349334759
14709,60,75,0,50.19506086342127,50.47163186100122
14724,60,75,0,50.154433457926714,50.19506086342127
14739,60,75,0,48.98099630360118,50.154433457926714
14754,60,75,0,48.26893719743684,48.98099630360118
14769,60,75,0,49.54733283996624,48.26893719743684
14784,60,75,0,49.29213047133595,49.54733283996624
14799,60,75,0,48.53579784735539,49.29213047133595
14814,60,75,0,47.52926012644796,48.53579784735539
14829,60,75,0,48.374132985642795,47.52926012644796
14859,60,76,2,49.30342643441992,48.374132985642795
14874,60,76,0,47.73617289895508,49.30342643441992
14889,60,76,0,50.32904712471868,47.73617289895508
14904,60,76,0,49.50805681746944,50.32904712471868
14919,60,76,0,48.46012675750462,49.50805681746944
14934,60,76,0,49.24303341173209,48.46012675750462
14949,60,76,0,49.31168104483228,49.24303341173209
14964,60,76,0,48.8132835447723,49.31168104483228
14979,60,76,0,48.983821134821014,48.8132835447723
14994,60,76,0,48.69939020315314,48.983821134821014
15009,60,76,0,50.32234428996834,48.69939020315314
15024,56,76,0,50.05591854118458,50.32234428996834
15054,56,76,1,50.17908264289548,50.05591854118458
15069,56,76,0,51.3263361959953,50.17908264289548
15084,56,76,0,51.472821354559635,51.3263361959953
15099,56,76,0,51.162613488350964,51.472821354559635
15114,56,76,0,49.40537176228177,51.162613488350964
15129,56,76,0,48.8074286604273,49.40537176228177
15159,56,77,1,49.299958572856006,48.8074286604273
15174,56,77,0,48.63916722595227,49.299958572856006
15189,56,77,0,50.5127141770829,48.63916722595227
15205,56,77,0,53.49300873977796,50.5127141770829
15220,56,77,0,55.557140000410236,53.49300873977796
15235,61,77,0,56.02906586176586,55.557140000410236
15265,61,77,2,54.109817003667125,56.02906586176586
15280,61,77,0,53.9921002629469,54.109817003667125
15295,61,77,0,52.223531609842084,53.9921002629469
15310,61,77,0,51.708424388439774,52.223531609842084
15325,61,77,0,51.67009039417081,51.708424388439774
15355,62,79,4,55.963877068181276,51.67009039417081
15370,62,79,0,55.862100303810614,55.963877068181276
15385,62,79,0,53.02450670071089,55.862100303810614
15400,62,79,0,49.75443585944582,53.02450670071089
15415,62,79,0,46.770785853364536,49.75443585944582
15430,62,79,0,48.446549235496335,46.770785853364536
15460,62,79,1,49.8039106777517,48.446549235496335
15475,62,79,0,48.79139331958673,49.8039106777517
15490,62,79,0,51.712411368912086,48.79139331958673
15505,62,79,0,54.71258704696948,51.712411368912086
15520,62,79,0,57.51287015618746,54.71258704696948
15565,62,80,2,54.37532303503049,57.51287015618746
15580,62,80,0,56.06197404982738,54.37532303503049
15595,62,80,0,51.42950828617565,56.06197404982738
15610,62,80,0,49.29003030207403,51.42950828617565
15625,62,80,0,48.035512725658855,49.29003030207403
15655,62,80,1,50.305122616757465,48.035512725658855
15670,63,80,0,48.77003050667984,50.305122616757465
15685,63,80,0,48.98368074272295,48.77003050667984
15700,63,80,0,50.269359223904374,48.98368074272295
15715,63,80,0,49.999599324679664,50.269359223904374
15730,63,80,0,51.92300401281857,49.999599324679664
15760,63,80,1,49.66128703126723,51.92300401281857
15775,63,80,0,49.43878962326288,49.66128703126723
15790,63,80,0,51.20487960658053,49.43878962326288
15805,63,80,0,53.88083367222502,51.20487960658053
15820,63,80,0,55.766969558153676,53.88083367222502
15835,63,80,0,58.741792688507225,55.766969558153676
15850,63,80,0,57.50623012912604,58.741792688507225
15865,63,80,0,57.198289925753585,57.50623012912604
15880,63,80,0,55.05825569001916,57.198289925753585
15895,63,80,0,56.209169257496804,55.05825569001916
15910,63,80,0,53.9199163066876,56.209169257496804
15925,63,80,0,53.61809734544428,53.9199163066876
15955,63,81,1,56.23288971324827,53.61809734544428
15970,63,81,0,55.74815444365938,56.23288971324827
15985,62,81,0,55.754300365984854,55.74815444365938
16000,62,81,0,56.302700273607705,55.754300365984854
16015,62,81,0,54.843776420236466,56.302700273607705
16030,62,81,0,55.55797583736431,54.843776420236466
16075,62,83,7,58.06638825000879,55.55797583736431
16090,62,83,0,57.759752145002956,58.06638825000879
16105,62,83,0,57.59945106761799,57.759752145002956
16120,62,83,0,56.32906952978101,57.59945106761799
16135,62,83,0,55.73983208808312,56.32906952978101
16150,62,83,0,55.43904653257123,55.73983208808312
16165,62,83,0,55.3021952510403,55.43904653257123
16180,62,83,0,55.93824943841362,55.3021952510403
16195,62,83,0,57.371109734443586,55.93824943841362
16210,62,83,0,56.13776725643283,57.371109734443586
16225,62,83,0,55.15219665097084,56.13776725643283
16270,62,84,3,55.884039492129226,55.15219665097084
16285,62,84,0,52.398337400747835,55.884039492129226
16300,69,84,0,51.60738442681806,52.398337400747835
16315,69,84,0,55.976562115664294,51.60738442681806
16330,69,84,0,54.78372067741325,55.976562115664294
16345,69,84,0,55.75574207090408,54.78372067741325
16360,69,84,0,55.253312572603114,55.75574207090408
16375,69,84,0,54.130160416388236,55.253312572603114
16390,69,84,0,58.095951091732445,54.130160416388236
16405,69,84,0,54.53368328052101,58.095951091732445
16420,69,84,0,52.252894346427404,54.53368328052101
16435,69,84,0,53.47026107389139,52.252894346427404
16465,69,84,1,54.99407261953129,53.47026107389139
16480,69,84,0,54.484869475024745,54.99407261953129
16495,69,84,0,52.77392919410868,54.484869475024745
16510,69,84,0,55.44720855667346,52.77392919410868
16525,69,84,0,56.81873376491525,55.44720855667346
16555,69,85,1,55.55336339769761,56.81873376491525
16570,69,85,0,54.02359825668227,55.55336339769761
16585,69,85,0,53.98588387670719,54.02359825668227
16600,69,85,0,57.22944453801247,53.98588387670719
16615,69,85,0,56.72436784998444,57.22944453801247
16630,69,85,0,57.950238094461376,56.72436784998444
16645,69,85,0,59.73462605049527,57.950238094461376
16660,69,85,0,58.3576966788972,59.73462605049527
16675,69,85,0,58.718484338362416,58.3576966788972
16690,69,85,0,61.628974526392355,58.718484338362416
16705,69,85,0,59.06063220013025,61.628974526392355
16720,69,85,0,57.97167527991208,59.06063220013025
16735,69,85,0,55.97730847267952,57.97167527991208
16750,69,85,0,56.31791415078188,55.97730847267952
16765,69,85,0,57.174754662438716,56.31791415078188
16780,69,85,0,56.29711750635225,57.174754662438716
16795,69,85,0,54.8101354653467,56.29711750635225
16810,69,85,0,56.9584404495953,54.8101354653467
16825,69,85,0,57.123548683239854,56.9584404495953
16840,69,85,0,58.47041809737162,57.123548683239854
16855,69,85,0,56.29058171616105,58.47041809737162
16870,69,85,0,55.95676765960712,56.29058171616105
16885,69,85,0,57.05887333837534,55.95676765960712
16900,69,85,0,56.57428857976787,57.05887333837534
16915,69,85,0,56.69483143815527,56.57428857976787
16930,69,85,0,57.51366991827459,56.69483143815527
16945,69,85,0,56.96504214612307,57.51366991827459
16960,69,85,0,57.057459265714996,56.96504214612307
16975,69,85,0,55.28063843306695,57.057459265714996
16990,69,85,0,55.58472990753143,55.28063843306695
17005,69,85,0,54.638609897132575,55.58472990753143
17020,69,85,0,54.0478290820024,54.638609897132575
17035,69,85,0,54.436604401211454,54.0478290820024
17050,69,85,0,54.92774215349059,54.436604401211454
17065,69,85,0,55.579991645671264,54.92774215349059
17080,69,85,0,55.06979177488587,55.579991645671264
17095,69,85,0,55.87023019903012,55.06979177488587
17111,69,85,0,55.683251490119765,55.87023019903012
17126,69,85,0,55.60711521450476,55.683251490119765
17186,69,87,8,57.82470006414938,55.60711521450476
17201,69,87,0,56.708033533780274,57.82470006414938
17216,69,87,0,55.23182819083198,56.708033533780274
17231,69,87,0,54.01408095006043,55.23182819083198
17261,69,88,1,54.841214536617564,54.01408095006043
17276,69,88,0,54.22443183895539,54.841214536617564
17291,69,88,0,54.80594118370282,54.22443183895539
17306,69,88,0,55.77646306905869,54.80594118370282
17321,69,88,0,55.96184507252898,55.77646306905869
17336,69,88,0,57.150672045794465,55.96184507252898
17351,69,88,0,55.47517635408687,57.150672045794465
17366,69,88,0,55.76338845595766,55.47517635408687
17381,69,88,0,54.61536811373445,55.76338845595766
17396,69,88,0,56.724775811000285,54.61536811373445
17411,69,88,0,57.938988353755725,56.724775811000285
17426,69,88,0,60.863816839624505,57.938988353755725
17456,69,88,2,62.38704486034572,60.863816839624505
17471,69,88,0,59.474784736854446,62.38704486034572
17486,69,88,0,60.588995806140915,59.474784736854446
17501,69,88,0,59.00636895126872,60.588995806140915
17516,69,88,0,58.84446033965873,59.00636895126872
17531,69,88,0,58.18639899495234,58.84446033965873
17561,69,89,1,59.44697553249757,58.18639899495234
17576,70,89,0,58.5467963250925,59.44697553249757
17591,70,89,0,59.17161702248525,58.5467963250925
17606,70,89,0,59.62103891225032,59.17161702248525
17621,70,89,0,56.70452833967056,59.62103891225032
17636,70,89,0,57.98889087933509,56.70452833967056
17666,70,90,3,59.39216791822735,57.98889087933509
17681,70,90,0,60.02013327771137,59.39216791822735
17696,70,90,0,58.20053303609498,60.02013327771137
17711,70,90,0,59.03588933944293,58.20053303609498
17726,70,90,0,58.03512123227273,59.03588933944293
17741,70,90,0,58.13066799026935,58.03512123227273
17756,70,90,0,58.199314617215656,58.13066799026935
17771,70,90,0,60.25087282811748,58.199314617215656
17786,70,90,0,58.37007436442136,60.25087282811748
17801,70,90,0,60.7128995761864,58.37007436442136
17816,70,90,0,58.04175732062031,60.7128995761864
17831,70,90,0,60.29522737815985,58.04175732062031
17861,70,90,1,59.05553963890653,60.29522737815985
17876,70,90,0,59.2893465471729,59.05553963890653
17891,71,90,0,58.94777439045159,59.2893465471729
17906,71,90,0,59.62044016969262,58.94777439045159
17921,71,90,0,59.81469444735007,59.62044016969262
17936,71,90,0,58.90857570200904,59.81469444735007
17951,71,90,0,60.078181833245395,58.90857570200904
17966,71,90,0,56.55830161273857,60.078181833245395
17981,71,90,0,56.701547855681426,56.55830161273857
17996,71,90,0,56.136049273878534,56.701547855681426
18011,71,90,0,56.53226936740199,56.136049273878534
18026,71,90,0,57.53468829323338,56.53226936740199
18071,71,91,4,59.719576291123566,57.53468829323338
18086,71,91,0,57.46635825418148,59.719576291123566
18101,71,91,0,59.61496485915885,57.46635825418148
18116,71,91,0,59.60195032217803,59.61496485915885
18131,71,91,0,59.09504272651379,59.60195032217803
18146,71,91,0,59.8871283136765,59.09504272651379
18161,71,91,0,62.15374664625151,59.8871283136765
18176,71,91,0,61.23175174898246,62.15374664625151
18191,71,91,0,60.634655107176364,61.23175174898246
18206,72,91,0,63.06921589605138,60.634655107176364
18221,72,91,0,61.8654055557804,63.06921589605138
18266,72,93,4,63.50087030605827,61.8654055557804
18281,72,93,0,64.94567280997649,63.50087030605827
18296,72,93,0,66.13541107256863,64.94567280997649
18311,72,93,0,63.033912347834196,66.13541107256863
18326,72,93,0,63.3072532764446,63.033912347834196
18341,72,93,0,62.14532954298865,63.3072532764446
18356,72,93,0,62.09201855720831,62.14532954298865
18371,72,93,0,62.830278924371605,62.09201855720831
18386,72,93,0,62.074698788803545,62.830278924371605
18401,72,93,0,61.908696439493745,62.074698788803545
18416,72,93,0,64.25077841261435,61.908696439493745
18431,72,93,0,64.01650632115746,64.25077841261435
18461,72,93,1,64.07259317803359,64.01650632115746
18476,72,93,0,62.372663787414766,64.07259317803359
18491,72,93,0,65.14661778232144,62.372663787414766
18506,72,93,0,63.19096754537866,65.14661778232144
18521,73,93,0,62.39447828288131,63.19096754537866
18566,73,94,2,64.79450612362963,62.39447828288131
18581,73,94,0,64.50048189715949,64.79450612362963
18596,73,94,0,64.005807746531,64.50048189715949
18611,73,94,0,65.18727030390914,64.005807746531
18626,73,94,0,65.17609709664386,65.18727030390914
18641,73,94,0,66.87030463205676,65.17609709664386
18656,73,94,0,67.16573232329674,66.87030463205676
18671,73,94,0,65.0674929581554,67.16573232329674
18686,73,94,0,62.46032261896433,65.0674929581554
18701,73,94,0,62.571360039104256,62.46032261896433
18716,73,94,0,61.58271269455596,62.571360039104256
18731,73,94,0,61.33351495425692,61.58271269455596
18746,73,94,0,60.54135119182759,61.33351495425692
18761,73,94,0,61.704317158916695,60.54135119182759
18776,73,94,0,62.29254835024505,61.704317158916695
18791,73,94,0,66.50351762559823,62.29254835024505
